v_4,v_3,v_2,v_1,v_0,f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4",CycleLenMSQ,NumAttractors,GenotypeCount,Robustness_std,Robustness_mean,Evolvability
1,0,0,0,0,0000111110001111,0101000011111111,0111000011110001,0000111000001110,-1,1,1,-2,-1,0,1,-2,3,-2,-3,3,1,3,2,0,2.5,2,64,0.009021097956087902,0.026041666666666668,86
1,0,0,0,0,0000111110001111,0101000011111111,0111000011110001,0000000000000000,-1,1,1,-3,-1,0,1,-3,3,-2,-3,-3,1,3,2,-3,2.5,2,4096,0.005208333333333333,0.140625,143
1,0,0,0,0,0000111110001111,0101000011111111,0111000011110001,0000000011101100,-1,1,1,-1,-1,0,1,-2,3,-2,-3,-1,1,3,2,3,2.5,2,16,0.005208333333333333,0.015625,87
1,0,0,0,0,0000000010000000,0101000011111111,0111000011110001,0000000011101100,-3,1,1,-1,-3,0,1,-2,-3,-2,-3,-1,1,3,2,3,1.0,1,576,0.013694629127545406,0.07523148148148148,117
1,0,0,0,0,0000000010000000,0101000011111111,0111000011110001,0000000011001000,-3,1,1,-2,-3,0,1,-3,-3,-2,-3,-2,1,3,2,3,1.0,1,2880,0.014314467438648433,0.08773148148148148,123
1,0,0,0,0,0000000011000000,0101000011111111,0111000011110001,0000000011001000,-2,1,1,-2,-3,0,1,-3,-3,-2,-3,-2,3,3,2,3,1.0,1,1600,0.011458333333333334,0.06979166666666667,109
1,0,0,0,0,0000000011111100,0101000011111111,0111000011110001,0000000011001000,0,1,1,-2,-2,0,1,-3,-2,-2,-3,-2,3,3,2,3,1.0,1,320,0.009936866681426517,0.03854166666666667,94
1,0,0,0,0,0000000011111100,0101000011111111,0111111111111111,0000000011001000,0,1,1,-2,-2,0,1,-3,-2,-2,1,-2,3,3,1,3,1.0,2,6480,0.009936866681426517,0.121875,139
1,0,0,0,0,0000000011111100,0101000011111111,0111111101010111,0000000011001000,0,1,2,-2,-2,0,1,-3,-2,-2,1,-2,3,3,-1,3,1.0,2,400,0.010775083784154793,0.05104166666666667,92
1,0,0,0,0,0000000011111100,0101000011111111,0111111101010111,0000000010001000,0,1,2,-3,-2,0,1,-3,-2,-2,1,-2,3,3,-1,3,1.0,2,1600,0.013621559198564606,0.08020833333333334,100
1,0,0,0,0,0011001111111111,0101000011111111,0111111101010111,0000000010001000,-2,1,2,-3,3,0,1,-3,0,-2,1,-2,3,3,-1,3,1.0,2,8000,0.01979166666666667,0.11145833333333333,116
1,0,0,0,0,0011001011110011,0101000011111111,0111111101010111,0000000010001000,-1,1,2,-3,3,0,1,-3,-2,-2,1,-2,2,3,-1,3,1.0,2,400,0.011458333333333334,0.06979166666666667,100
1,0,0,0,0,0011001011110011,0101000011111111,0111111100000111,0000000010001000,-1,1,1,-3,3,0,1,-3,-2,-2,2,-2,2,3,-2,3,1.0,2,320,0.012968645414571595,0.06770833333333333,97
1,0,0,0,0,0011001011110011,0111000111111111,0111111100000111,0000000010001000,-1,1,1,-3,3,1,1,-3,-2,-1,2,-2,2,2,-2,3,1.0,2,400,0.012586506222494347,0.06458333333333334,108
1,0,0,0,0,0011001011110011,0111000011110111,0111111100000111,0000000010001000,-1,1,1,-3,3,1,1,-3,-2,-3,2,-2,2,3,-2,3,1.0,2,320,0.013975424859373685,0.0625,105
1,0,0,0,0,0011001011110011,0111000011110111,0111111100000111,0010000010111010,-1,1,1,-3,3,1,1,1,-2,-3,2,-2,2,3,-2,3,1.0,3,64,0.012757759076995718,0.03125,94
1,0,0,0,0,0011001011110011,0111000011110111,0111111100000111,0010001010111010,-1,1,1,-3,3,1,1,2,-2,-3,2,-1,2,3,-2,2,1.75,4,16,0.010416666666666666,0.020833333333333332,87
1,0,0,0,0,0011001011110011,0111000011110111,0101111100000101,0010001010111010,-1,1,1,-3,3,1,0,2,-2,-3,1,-1,2,3,-1,2,1.75,4,60,0.017684488303120617,0.03680555555555556,90
1,0,0,0,0,0011001011110011,0111000111111111,0101111100000101,0010001010111010,-1,1,1,-3,3,1,0,2,-2,-1,1,-1,2,2,-1,2,1.75,4,75,0.01660869547652972,0.03888888888888889,93
1,0,0,0,0,0011001011110011,0111000111111111,0111111100110111,0010001010111010,-1,1,1,-3,3,1,2,2,-2,-1,1,-1,2,2,-1,2,2.0,3,25,0.005892556509887896,0.024999999999999998,93
1,0,0,0,0,0011001011110011,0011000011111011,0111111100110111,0010001010111010,-1,-1,1,-3,3,2,2,2,-2,-2,1,-1,2,3,-1,2,1.0,2,5,0.004166666666666667,0.012499999999999999,83
1,0,0,0,0,0011001011110011,0011000011111011,0111111100110111,0011001111111111,-1,-1,1,-2,3,2,2,3,-2,-2,1,0,2,3,-1,3,1.0,3,100,0.016666666666666666,0.05416666666666667,102
1,0,0,0,0,0011001011110011,0011000011111011,0111111100111111,0011001111111111,-1,-1,1,-2,3,2,2,3,-2,-2,2,0,2,3,-1,3,1.0,3,120,0.01722166217727395,0.0625,105
1,0,0,0,0,0011001011110011,0011000011111011,0101111100001111,0011001111111111,-1,-1,1,-2,3,2,0,3,-2,-2,2,0,2,3,-1,3,1.0,4,80,0.01695710478760386,0.057291666666666664,91
1,0,0,0,0,0011001011110011,0111010111111111,0101111100001111,0011001111111111,-1,2,1,-2,3,1,0,3,-2,-1,2,0,2,2,-1,3,1.0,4,480,0.017992008900043908,0.078125,104
1,0,0,0,0,0011001000110010,0111010111111111,0101111100001111,0011001111111111,-2,2,1,-2,3,1,0,3,-2,-1,2,0,0,2,-1,3,1.75,4,1920,0.019441343998846415,0.08854166666666667,104
1,0,0,0,0,0011001010110011,0111010111111111,0101111100001111,0011001111111111,-2,2,1,-2,3,1,0,3,-2,-1,2,0,2,2,-1,3,1.0,4,1920,0.017992008900043908,0.078125,113
1,0,0,0,0,0011001000100010,0111010111111111,0101111100001111,0011001111111111,-2,2,1,-2,3,1,0,3,-1,-1,2,0,-1,2,-1,3,2.5,4,480,0.017992008900043908,0.078125,105
1,0,0,0,0,0011001000100010,0111010111111111,0101111100001111,0011000011111011,-2,2,1,-1,3,1,0,2,-1,-1,2,-2,-1,2,-1,3,2.8,5,24,0.007955860581520554,0.036458333333333336,89
1,0,0,0,0,0011001000100010,0111000011110101,0101111100001111,0011000011111011,-2,2,1,-1,3,1,0,2,-1,-3,2,-2,-1,2,-1,3,1.75,4,4,0.005208333333333333,0.015625,75
1,0,0,0,0,0011001000100010,0111000011110101,0100111100001100,0011000011111011,-2,2,1,-1,3,1,-2,2,-1,-3,3,-2,-1,2,-2,3,1.75,4,1,0.0,0.0,76
1,0,0,0,0,0011001000110010,0111000011110101,0100111100001100,0011000011111011,-2,2,1,-1,3,1,-2,2,-2,-3,3,-2,0,2,-2,3,1.0,4,4,0.007365695637359871,0.010416666666666666,75
1,0,0,0,0,0011001000110010,0111000011110101,0100111111111111,0011000011111011,-2,2,1,-1,3,1,-2,2,-2,-3,3,-2,0,2,3,3,1.0,3,24,0.009509072178909133,0.03125,88
1,0,0,0,0,0011001000110010,0111000011110101,0000101011101111,0011000011111011,-2,2,-2,-1,3,1,-1,2,-2,-3,2,-2,0,2,3,3,1.0,4,4,0.007365695637359871,0.010416666666666666,75
1,0,0,0,0,0011101100111011,0111000011110101,0000101011101111,0011000011111011,-2,2,-2,-1,3,1,-1,2,1,-3,2,-2,0,2,3,3,1.0,3,4,0.005208333333333333,0.015625,74
1,0,0,0,0,0011101100111011,0111000011110101,0010101111111111,0011000011111011,-2,2,-2,-1,3,1,1,2,1,-3,2,-2,0,2,3,3,1.0,2,20,0.006669921080659218,0.028125,84
1,0,0,0,0,0011101100111011,0111000001110000,0010101111111111,0011000011111011,-2,1,-2,-1,3,1,1,2,1,-3,2,-2,0,0,3,3,1.0,1,80,0.011219093348196882,0.043750000000000004,85
1,0,0,0,0,0011101100111011,0111000001110000,0010101111111111,0011111111111111,-2,1,-2,-2,3,1,1,3,1,-3,2,3,0,0,3,3,2.5,2,2880,0.016919934585732283,0.10335648148148148,118
1,0,0,0,0,0011101100111011,0111000001110000,0010101111111111,0000110011101111,-2,1,-2,-1,3,1,1,-2,1,-3,2,2,0,0,3,3,2.0,3,80,0.011219093348196882,0.043750000000000004,85
1,0,0,0,0,0011101100111011,0111001101110011,0010101111111111,0000110011101111,-2,1,-2,-1,3,2,1,-2,1,-1,2,2,0,0,3,3,1.6,5,80,0.008462540004829126,0.043750000000000004,84
1,0,0,0,0,0011101100111011,0111000101110001,0010101111111111,0000110011101111,-2,1,-2,-1,3,1,1,-2,1,-1,2,2,0,0,3,3,1.6,5,300,0.017406191471519835,0.05451388888888889,95
1,0,0,0,0,0011101100111011,0111000101110001,0000100011001100,0000110011101111,-2,1,-1,-1,3,1,-3,-2,1,-1,1,2,0,0,2,3,2.5,4,60,0.016900129893941608,0.042013888888888885,84
1,0,0,0,0,0011101100111011,0111000101110001,0000100011001100,0000110000000000,-2,1,-1,-2,3,1,-3,-3,1,-1,1,3,0,0,2,-3,2.0,3,1200,0.019298185043875354,0.08368055555555555,99
1,0,0,0,0,0000101000001010,0111000101110001,0000100011001100,0000110000000000,-3,1,-1,-2,-2,1,-3,-3,3,-1,1,3,0,0,2,-3,2.0,3,4500,0.02252399269475952,0.1013888888888889,110
1,0,0,0,0,0000101000001010,0111000101110001,0000100011001100,0000111000000000,-3,1,-1,-2,-2,1,-3,-2,3,-1,1,3,0,0,2,-3,2.5,4,1125,0.020925721074054673,0.07222222222222223,102
1,0,0,0,0,0000101000001010,0111000101110000,0000100011001100,0000111000000000,-3,2,-1,-2,-2,2,-3,-2,3,-3,1,3,0,-1,2,-3,2.5,4,75,0.013393959390267994,0.04583333333333334,89
1,0,0,0,0,0000101000001010,0111000101110000,0000000011001100,0000111000000000,-3,2,-2,-2,-2,2,-3,-2,3,-3,0,3,0,-1,3,-3,2.0,3,1125,0.018477964855069542,0.07916666666666668,100
1,0,0,0,0,0000101000001010,0111000101110000,0000000011101100,0000111000000000,-3,2,-1,-2,-2,2,-2,-2,3,-3,-1,3,0,-1,3,-3,2.0,3,75,0.013393959390267994,0.04583333333333334,91
1,0,0,0,0,0010101000101010,0111000101110000,0000000011101100,0000111000000000,-3,2,-1,-2,1,2,-2,-2,1,-3,-1,3,0,-1,3,-3,3.0,3,20,0.009936866681426517,0.028125,81
1,0,0,0,0,0010101000101010,0111000101110000,0000000011101100,0000111011101111,-3,2,-1,-2,1,2,-2,-2,1,-3,-1,3,0,-1,3,3,3.25,4,16,0.011646187382811405,0.026041666666666668,84
1,0,0,0,0,0010101000101010,0111000101110000,0011001111111111,0000111011101111,-3,2,-2,-2,1,2,3,-2,1,-3,0,3,0,-1,3,3,2.5,2,320,0.019901013723482085,0.06770833333333333,99
1,0,0,0,0,0010101000101010,0011000000110000,0011001111111111,0000111011101111,-3,-2,-2,-2,1,3,3,-2,1,-3,0,3,0,0,3,3,2.5,2,4800,0.02362387318496396,0.10104166666666665,112
1,0,0,0,0,0010101000101010,0011000000110000,0011001100110010,0000111011101111,-3,-2,-1,-2,1,3,3,-2,1,-3,-1,3,0,0,-1,3,1.0,2,240,0.017253136456673392,0.059375000000000004,96
1,0,0,0,0,0010101000101010,0011000000110000,0011001100110010,0000101011101111,-3,-2,-1,-2,1,3,3,-1,1,-3,-1,2,0,0,-1,3,1.0,2,60,0.015601834679625675,0.04895833333333333,86
1,0,0,0,0,0010000000100000,0011000000110000,0011001100110010,0000101011101111,-3,-2,-1,-2,1,3,3,-1,-3,-3,-1,2,0,0,-1,3,1.0,2,300,0.01577474540500076,0.075,101
1,0,0,0,0,0010000000100000,0011000011110011,0011001100110010,0000101011101111,-3,-2,-1,-2,1,3,3,-1,-3,-3,-1,2,0,3,-1,3,2.0,3,300,0.01858206688924952,0.06805555555555555,101
1,0,0,0,0,0010000000100000,0111000011110111,0011001100110010,0000101011101111,-3,1,-1,-2,1,1,3,-1,-3,-3,-1,2,0,3,-1,3,2.0,3,80,0.011876827344782688,0.052083333333333336,98
1,0,0,0,0,0010000000100000,0111000000010000,0011001100110010,0000101011101111,-3,1,-1,-2,1,1,3,-1,-3,-3,-1,2,0,-1,-1,3,1.0,2,80,0.010673907047874583,0.046875,98
1,0,0,0,0,0010000000100000,0111010101010001,0011001100110010,0000101011101111,-3,2,-1,-2,1,1,3,-1,-3,-1,-1,2,0,-1,-1,3,1.0,2,80,0.009316949906249124,0.041666666666666664,100
1,0,0,0,0,0010000000100000,0111010101010001,0011001000110000,0000101011101111,-3,2,-1,-2,1,1,3,-1,-3,-1,-2,2,0,-1,-1,3,2.0,3,80,0.009316949906249124,0.041666666666666664,101
1,0,0,0,0,0010000000100000,0111011101110011,0011001000110000,0000101011101111,-3,2,-1,-2,1,3,3,-1,-3,-1,-2,2,0,-1,-1,3,2.5,4,20,0.009316949906249124,0.041666666666666664,92
1,0,0,0,0,0010000000100000,0111011100010001,0011001000110000,0000101011101111,-3,1,-1,-2,1,1,3,-1,-3,0,-2,2,0,-1,-1,3,2.0,3,300,0.01858206688924952,0.06805555555555555,102
1,0,0,0,0,0010000000100000,0111011100010001,0111011101110001,0000101011101111,-3,1,2,-2,1,1,2,-1,-3,0,-1,2,0,-1,-1,3,1.0,2,1200,0.01998866383975591,0.07847222222222222,111
1,0,0,0,0,0010000000100000,0111011100010001,0111011101110001,0100111111111111,-3,1,2,1,1,1,2,-2,-3,0,-1,3,0,-1,-1,3,1.0,2,7200,0.02087380328498491,0.09930555555555555,124
1,0,0,0,0,0010000000100000,0111001100000000,0111011101110001,0100111111111111,-3,1,2,1,1,2,2,-2,-3,-1,-1,3,0,-3,-1,3,1.0,2,480,0.013312701050472787,0.07291666666666667,113
1,0,0,0,0,0010101000100010,0111001100000000,0111011101110001,0100111111111111,-3,1,2,1,2,2,2,-2,1,-1,-1,3,-1,-3,-1,3,1.0,2,24,0.009509072178909133,0.03125,97
1,0,0,0,0,0010101000100010,0111001100000000,0111011101110001,0100110011111111,-3,1,2,1,2,2,2,-2,1,-1,-1,1,-1,-3,-1,3,2.0,3,4,0.007365695637359871,0.010416666666666666,83
1,0,0,0,0,0010101000100010,0111111100000001,0111011101110001,0100110011111111,-3,1,2,1,2,1,2,-2,1,1,-1,1,-1,-2,-1,3,2.0,3,16,0.007365695637359871,0.010416666666666666,96
1,0,0,0,0,0010101000100010,0111111100010101,0111011101110001,0100110011111111,-3,2,2,1,2,1,2,-2,1,1,-1,1,-1,-2,-1,3,2.5,4,16,0.010416666666666666,0.020833333333333332,91
1,0,0,0,0,0010101000100010,0111111111111111,0111011101110001,0100110011111111,-3,1,2,1,2,1,2,-2,1,1,-1,1,-1,1,-1,3,3.0,3,324,0.007365695637359871,0.09375,141
1,0,0,0,0,0010101000100010,0100110111011111,0111011101110001,0100110011111111,-3,1,2,1,2,-3,2,-2,1,3,-1,1,-1,3,-1,3,3.0,3,64,0.017469281074217108,0.0390625,99
1,0,0,0,0,0010101000100010,0000100010001110,0111011101110001,0100110011111111,-3,-3,2,1,2,-3,2,-2,1,1,-1,1,-1,3,-1,3,2.5,2,48,0.01493459247750456,0.034722222222222224,96
1,0,0,0,0,0010101000100010,0000100010001110,0101010001000000,0100110011111111,-3,-3,2,1,2,-3,-1,-2,1,1,-1,1,-1,3,-1,3,5.0,2,60,0.016521357296347666,0.03680555555555556,100
1,0,0,0,0,0010101000100010,0010101110111111,0101010001000000,0100110011111111,-3,-3,2,1,2,1,-1,-2,1,3,-1,1,-1,3,-1,3,2.5,2,80,0.018843804703255775,0.04114583333333333,103
1,0,0,0,0,0010101000100010,0011101110111111,0101010001000000,0100110011111111,-3,-2,2,1,2,3,-1,-2,1,1,-1,1,-1,2,-1,3,3.0,3,25,0.01102396379610246,0.024999999999999998,98
1,0,0,0,0,0010101000100010,0011000010110010,0101010001000000,0100110011111111,-3,-2,2,1,2,3,-1,-2,1,-3,-1,1,-1,1,-1,3,2.5,2,20,0.012586506222494347,0.02291666666666667,92
1,0,0,0,0,0010101000100010,0011000010110010,0101111101001111,0100110011111111,-3,-2,2,1,2,3,-1,-2,1,-3,3,1,-1,1,-1,3,2.0,3,4,0.007365695637359871,0.010416666666666666,78
1,0,0,0,0,0010101000100010,0011000010110010,0101111101001111,0100000011110100,-3,-2,2,1,2,3,-1,-2,1,-3,3,-3,-1,1,-1,3,3.0,3,16,0.010416666666666666,0.020833333333333332,83
1,0,0,0,0,0010101000100010,0011000010110010,0101111111111111,0100000011110100,-3,-2,1,1,2,3,0,-2,1,-3,1,-3,-1,1,1,3,2.5,2,576,0.01639887420752865,0.08043981481481481,116
1,0,0,0,0,0011111100110011,0011000010110010,0101111111111111,0100000011110100,0,-2,1,1,2,3,0,-2,1,-3,1,-3,-1,1,1,3,1.0,2,2304,0.017206098087174194,0.09606481481481481,116
1,0,0,0,0,0011111100110011,0011000010110010,0100110011001100,0100000011110100,0,-2,1,1,2,3,-3,-2,1,-3,1,-3,-1,1,1,3,1.0,4,64,0.011646187382811405,0.036458333333333336,80
1,0,0,0,0,0011111100110011,0010000010100000,0100110011001100,0100000011110100,0,-3,1,1,2,1,-3,-2,1,-3,1,-3,-1,1,1,3,1.0,2,96,0.013779954745128076,0.046875,88
1,0,0,0,0,0011111100110011,0010000010100000,0100110000000100,0100000011110100,0,-3,1,1,2,1,-3,-2,1,-3,1,-3,-1,1,-1,3,6.0,3,384,0.014731391274719742,0.052083333333333336,98
1,0,0,0,0,0011111100110011,0010111110101111,0100110000000100,0100000011110100,0,-2,1,1,2,1,-3,-2,1,3,1,-3,-1,1,-1,3,11.0,3,64,0.010416666666666666,0.03125,85
1,0,0,0,0,0011111100110011,0010111110101111,0100110011001100,0100000011110100,0,-2,1,1,2,1,-3,-2,1,3,1,-3,-1,1,1,3,8.5,2,16,0.009021097956087902,0.026041666666666668,75
1,0,0,0,0,0011111100111111,0010111110101111,0100110011001100,0100000011110100,-2,-2,1,1,3,1,-3,-2,3,3,1,-3,0,1,1,3,8.5,2,80,0.017738944131173332,0.052083333333333336,92
1,0,0,0,0,0000111100001111,0010111110101111,0100110011001100,0100000011110100,-2,-2,1,1,0,1,-3,-2,3,3,1,-3,0,1,1,3,1.0,3,60,0.020465502817071355,0.043750000000000004,86
1,0,0,0,0,0000111100001111,0010111110101111,0100110011001100,0100000011111100,-2,-2,1,1,0,1,-3,-2,3,3,1,-2,0,1,1,3,1.0,3,15,0.019094065395649333,0.03333333333333333,82
1,0,0,0,0,0011111100111111,0010111110101111,0100110011001100,0100000011111100,-2,-2,1,1,3,1,-3,-2,3,3,1,-2,0,1,1,3,8.5,2,20,0.016137430609197572,0.041666666666666664,88
1,0,0,0,0,0011111100111111,0010000010100000,0100110011001100,0100000011111100,-2,-3,1,1,3,1,-3,-2,3,-3,1,-2,0,1,1,3,1.0,3,120,0.01920738428602685,0.0625,101
1,0,0,0,0,0011111100101011,0010000010100000,0100110011001100,0100000011111100,-2,-3,1,1,3,1,-3,-2,3,-3,1,-2,-2,1,1,3,2.0,3,24,0.012757759076995718,0.03125,95
1,0,0,0,0,0011111100101011,0010001010101010,0100110011001100,0100000011111100,-2,-3,1,1,3,1,-3,-2,3,0,1,-2,-2,1,1,3,3.6666666666666665,3,16,0.011646187382811405,0.026041666666666668,83
1,0,0,0,0,0000110000001000,0010001010101010,0100110011001100,0100000011111100,-2,-3,1,1,-3,1,-3,-2,3,0,1,-2,-2,1,1,3,1.0,4,20,0.009936866681426517,0.028125,80
1,0,0,0,0,0000110000001000,0010001010101010,0100000011000100,0100000011111100,-2,-3,1,1,-3,1,-3,-2,3,0,-2,-2,-2,1,2,3,1.0,3,80,0.011219093348196886,0.03333333333333333,90
1,0,0,0,0,0000110000001000,0010001010101010,0100000011000100,0000000010101000,-2,-3,1,-3,-3,1,-3,-2,3,0,-2,-2,-2,1,2,3,1.75,4,400,0.011967838846954225,0.04583333333333334,97
1,0,0,0,0,0000110000001000,0010001010101010,0100000011000100,0101000011111101,-2,-3,1,2,-3,1,-3,-1,3,0,-2,-2,-2,1,2,3,1.0,3,80,0.011219093348196886,0.03333333333333333,90
1,0,0,0,0,0011111100001011,0010001010101010,0100000011000100,0101000011111101,-1,-3,1,2,2,1,-3,-1,3,0,-2,-2,-2,1,2,3,12.666666666666666,3,16,0.010416666666666666,0.020833333333333332,83
1,0,0,0,0,0011111100001111,0010001010101010,0100000011000100,0101000011111101,0,-3,1,2,1,1,-3,-1,2,0,-2,-2,-1,1,2,3,9.75,4,64,0.011646187382811405,0.036458333333333336,82
1,0,0,0,0,0011111100001111,0010001010101010,0100000011000100,0101000011010100,0,-3,1,2,1,1,-3,-1,2,0,-2,-2,-1,1,2,1,3.6666666666666665,3,256,0.013779954745128076,0.046875,86
1,0,0,0,0,0011111100001111,0010001010101010,0000000011000000,0101000011010100,0,-3,-2,2,1,1,-3,-1,2,0,-3,-2,-1,1,3,1,5.0,2,1280,0.015797657175107397,0.08333333333333333,94
1,0,0,0,0,0011111100001111,0010001010101010,0000000011111100,0101000011010100,0,-3,0,2,1,1,-2,-1,2,0,-2,-2,-1,1,3,1,17.0,3,256,0.014731391274719742,0.052083333333333336,79
1,0,0,0,0,0011111100001111,0010101010101111,0000000011111100,0101000011010100,0,-3,0,2,1,1,-2,-1,2,2,-2,-2,-1,2,3,1,25.0,2,64,0.011646187382811405,0.036458333333333336,78
1,0,0,0,0,0011111100111111,0010101010101111,0000000011111100,0101000011010100,-2,-3,0,2,3,1,-2,-1,3,2,-2,-2,0,2,3,1,25.0,2,320,0.01920738428602685,0.0625,95
1,0,0,0,0,0000111100001111,0010101010101111,0000000011111100,0101000011010100,-2,-3,0,2,0,1,-2,-1,3,2,-2,-2,0,2,3,1,3.6666666666666665,3,240,0.02175063856023031,0.05416666666666667,89
1,0,0,0,0,0000111111001111,0010101010101111,0000000011111100,0101000011010100,0,-3,0,2,-2,1,-2,-1,3,2,-2,-2,1,2,3,1,3.6666666666666665,3,64,0.011646187382811405,0.036458333333333336,78
1,0,0,0,0,0000111111001111,0010000010101010,0000000011111100,0101000011010100,0,-3,0,2,-2,1,-2,-1,3,-1,-2,-2,1,2,3,1,3.0,4,64,0.011646187382811405,0.036458333333333336,78
1,0,0,0,0,0000111110001111,0010000010101010,0000000011111100,0101000011010100,-1,-3,0,2,-1,1,-2,-1,3,-1,-2,-2,1,2,3,1,3.0,4,16,0.010416666666666666,0.020833333333333332,78
1,0,0,0,0,0000111110001111,0010000011111011,0000000011111100,0101000011010100,-1,-2,0,2,-1,1,-2,-1,3,-1,-2,-2,1,3,3,1,3.0,4,64,0.010416666666666666,0.020833333333333332,88
1,0,0,0,0,0000111110001111,0010000000100000,0000000011111100,0101000011010100,-1,-3,0,2,-1,1,-2,-1,3,-3,-2,-2,1,0,3,1,1.0,3,320,0.013975424859373685,0.0625,94
1,0,0,0,0,0000111110001111,0010001000100000,0000000011111100,0101000011010100,-1,-3,0,2,-1,2,-2,-1,3,-1,-2,-2,1,-1,3,1,1.0,3,80,0.011219093348196886,0.03333333333333333,86
1,0,0,0,0,0000111110001111,0010001000100000,0000000011111100,0101010011011101,-1,-3,0,3,-1,2,-2,-2,3,-1,-2,-1,1,-1,3,2,1.0,3,20,0.008462540004829126,0.02291666666666667,82
1,0,0,0,0,0000111111111111,0010001000100000,0000000011111100,0101010011011101,-2,-3,0,3,0,2,-2,-2,3,-1,-2,-1,3,-1,3,2,1.0,3,400,0.018221724671391566,0.06458333333333334,99
1,0,0,0,0,0000111111111111,0010001010100010,0000000011111100,0101010011011101,-2,-3,0,3,0,2,-2,-2,3,-1,-2,-1,3,1,3,2,1.0,3,80,0.017738944131173332,0.052083333333333336,91
1,0,0,0,0,0000111111111111,0010001010100010,0000000011111100,0101010001000100,-2,-3,0,3,0,2,-2,-2,3,-1,-2,-1,3,1,3,-1,3.0,4,80,0.017738944131173332,0.052083333333333336,92
1,0,0,0,0,0000111010101111,0010001010100010,0000000011111100,0101010011011101,-2,-3,0,3,-1,2,-2,-2,3,-1,-2,-1,2,1,3,2,1.0,3,4,0.007365695637359871,0.010416666666666666,75
1,0,0,0,0,0000111010101111,0010001010100010,0000000011111100,0101111111011111,-2,-3,0,2,-1,2,-2,-1,3,-1,-2,2,2,1,3,1,1.0,3,24,0.009509072178909133,0.03125,88
1,0,0,0,0,0000111010101111,0010001010100010,0000000011001100,0101111111011111,-2,-3,-2,2,-1,2,-3,-1,3,-1,0,2,2,1,3,1,1.0,3,90,0.014078565925495341,0.05416666666666667,98
1,0,0,0,0,0000111010101111,0010101010101011,0000000011001100,0101111111011111,-2,-3,-2,2,-1,1,-3,-1,3,1,0,2,2,2,3,1,3.0,4,360,0.014078565925495341,0.05416666666666667,111
1,0,0,0,0,0000000010101000,0010101010101011,0000000011001100,0101111111011111,-3,-3,-2,2,-2,1,-3,-1,-2,1,0,2,3,2,3,1,6.0,3,1800,0.014682204522129148,0.06666666666666667,118
1,0,0,0,0,0000000010001000,0010101010101011,0000000011001100,0101111111011111,-3,-3,-2,2,-3,1,-3,-1,-2,1,0,2,3,2,3,1,1.0,2,7200,0.01688228580714336,0.09583333333333333,126
1,0,0,0,0,0000000010001000,0011111111111111,0000000011001100,0101111111011111,-3,-2,-2,2,-3,3,-3,-1,-2,3,0,2,3,3,3,1,1.0,2,64800,0.021105158253469175,0.1554398148148148,147
1,0,0,0,0,0000000010001000,0011111111111111,0100010011011101,0101111111011111,-3,-2,1,2,-3,3,-3,-1,-2,3,0,2,3,3,3,1,1.0,2,64800,0.023278280052184453,0.14849537037037036,147
1,0,0,0,0,0000000010001000,0011111111111111,0100010011011101,0101111101001111,-3,-2,1,2,-3,3,-3,-1,-2,3,0,3,3,3,3,-1,1.0,2,10800,0.02248798213949947,0.12766203703703702,134
1,0,0,0,0,0000000010001000,0000111011111111,0100010011011101,0101111101001111,-3,-1,1,2,-3,-1,-3,-1,-2,2,0,3,3,3,3,-1,2.5,2,300,0.01858206688924952,0.06805555555555555,101
1,0,0,0,0,0000111010001110,0000111011111111,0100010011011101,0101111101001111,-2,-1,1,2,-2,-1,-3,-1,3,2,0,3,1,3,3,-1,3.0,3,15,0.016077551253875316,0.02638888888888889,86
1,0,0,0,0,0000111010001110,0000111011111111,0100110011011101,0101111101001111,-2,-1,2,2,-2,-1,-3,-1,3,2,1,3,1,3,2,-1,3.0,3,1,0.0,0.0,75
1,0,0,0,0,0000111010001110,0000111011111111,0100110011011101,0101111101001101,-2,-1,2,2,-2,-1,-3,-1,3,2,1,2,1,3,2,-1,3.0,3,4,0.007365695637359871,0.010416666666666666,85
1,0,0,0,0,0000111010001110,0000111011111111,0101111111111111,0101111101001101,-2,-1,1,2,-2,-1,0,-1,3,2,1,2,1,3,1,-1,8.5,2,144,0.014651607524504819,0.07002314814814815,119
1,0,0,0,0,0000111010001110,0000111011111111,0101000011110101,0101111101001101,-2,-1,1,2,-2,-1,0,-1,3,2,-3,2,1,3,3,-1,3.0,3,60,0.017684488303120617,0.03680555555555556,96
1,0,0,0,0,0000111010001110,0000000011111110,0101000011110101,0101111101001101,-2,-1,1,2,-2,-1,0,-1,3,-1,-3,2,1,3,3,-1,13.666666666666666,3,60,0.017684488303120617,0.03680555555555556,96
1,0,0,0,0,0000111010001110,0101010011111111,0101000011110101,0101111101001101,-2,2,1,2,-2,-1,0,-1,3,-1,-3,2,1,3,3,-1,3.0,3,60,0.017684488303120617,0.03680555555555556,96
1,0,0,0,0,0000111010001110,0101010011111111,0101010011110101,0101111101001101,-2,2,3,2,-2,-1,-1,-1,3,-1,-2,2,1,3,2,-1,3.0,3,4,0.007365695637359871,0.010416666666666666,86
